"id","name","color","party","wpca:d1","wpca:d2","r","result","opacity"
5311,"Sm˝kal, Josef (»SSD)","orange","»SSD",0.640272896423403,0.732418526164498,0.05,1,0.7
5313,"KonÌËek, VladimÌr (KS»M)","red","KS»M",0.951839603141794,0.867189134726592,0.05,1,0.7
5317,"MichalÌk, AlfrÈd (»SSD)","orange","»SSD",0.52821997105644,0.742944436767822,0.05,1,0.7
5321,"KoneËn·, Kate¯ina (KS»M)","red","KS»M",0.795369987598181,0.845148851640859,0.05,1,0.7
5322,"Op·lka, Miroslav (KS»M)","red","KS»M",0.868513541451313,0.838180062214648,0.05,1,0.7
5342,"Bˆhnisch, Robin (»SSD)","orange","»SSD",0.79020256304258,0.874166518083869,0.05,1,0.7
5376,"Tlucho¯, Petr (ODS)","blue","ODS",0.702745631949172,0.659586582463591,0.05,1,0.7
5379,"Bauer, Jan (ODS)","blue","ODS",0.699669284828441,0.605972541963692,0.05,1,0.7
5383,"Bublan, Frantiöek (»SSD)","orange","»SSD",0.791180587960803,0.886907578154172,0.05,1,0.7
5384,"Paroubek, Ji¯Ì (Non-affiliated)","grey","Non-affiliated",0.62063262352698,0.796492645903042,0.05,1,0.7
5402,"Jand·k, VÌtÏzslav (»SSD)","orange","»SSD",0.523770152955767,1,0.05,1,0.7
5406,"Rath, David (»SSD)","orange","»SSD",0.312590448625181,0.682868861117398,0.05,1,0.7
5415,"Zapletal, Cyril (»SSD)","orange","»SSD",0.793880504444904,0.866970890769526,0.05,1,0.7
5433,"Koskuba, Ji¯Ì (»SSD)","orange","»SSD",0.74286895411327,0.946313893866577,0.05,1,0.7
5437,"änajdr, Marek (ODS)","blue","ODS",0.648967551622419,0.601415812835362,0.05,1,0.7
5444,"Babor, Jan (»SSD)","orange","»SSD",0.803224472922695,0.917475796659068,0.05,1,0.7
5445,"Boh·Ë, ZdenÏk (ODS)","blue","ODS",0.847871021083092,0.67890737024723,0.05,1,0.7
5446,"Bohatec, Pavel (ODS)","blue","ODS",0.904651162790698,0.174234497911547,0.05,1,0.7
5447,"Bohdalov·, Vlasta (»SSD)","orange","»SSD",0.698635799917321,0.968171015029865,0.05,1,0.7
5453,"DÏdiË, Frantiöek (ODS)","blue","ODS",0.858619264158743,0.656440403840231,0.05,1,0.7
5456,"Dolejö, Richard (»SSD)","orange","»SSD",0.781727986771393,0.876397093815023,0.05,1,0.7
5459,"Fiala, Radim (ODS)","blue","ODS",0.694295163290616,0.601446010643036,0.05,1,0.7
5460,"Filipi, Dana (ODS)","blue","ODS",0.863166597767673,0.682856977675022,0.05,1,0.7
5461,"HalÌkov·, Milada (KS»M)","red","KS»M",0.834849111202976,0.760731790306381,0.05,1,0.7
5462,"Ham·Ëek, Jan (»SSD)","orange","»SSD",0.628358825961141,0.753011694741705,0.05,1,0.7
5472,"Kr·tk˝, Ji¯Ì (»SSD)","orange","»SSD",0.722405952873088,0.860161301738511,0.05,1,0.7
5473,"Krupka, Jaroslav (ODS)","blue","ODS",0.725299710624225,0.662425847268814,0.05,1,0.7
5475,"L·tka, Jan (»SSD)","orange","»SSD",0.875145857642941,0.784906257598726,0.05,1,0.7
5476,"Laud·t, Frantiöek (TOP 09)","darkviolet","TOP 09",0.804217490179864,0.62549995070622,0.05,1,0.7
5477,"Lesensk·, VladimÌra (»SSD)","orange","»SSD",0.774033491833781,0.896074510873939,0.05,1,0.7
5485,"Novosad, Frantiöek (»SSD)","orange","»SSD",0.879677486045069,0.815862860188548,0.05,1,0.7
5486,"OhlÌdal, Ivan (»SSD)","orange","»SSD",0.819929708497002,0.85694424216674,0.05,1,0.7
5487,"Petr˘, Ji¯Ì (»SSD)","orange","»SSD",0.963820549927641,0.868566889080129,0.05,1,0.7
5490,"Ploc, Pavel (»SSD)","orange","»SSD",0.763076286954724,0.683356198904659,0.05,1,0.7
5495,"R·dl, Aleö (ODS)","blue","ODS",0.738681000620219,0.704489018479538,0.05,1,0.7
5501,"Sivera, Frantiöek (ODS)","blue","ODS",0.834401488525946,0.690961094588452,0.05,1,0.7
5505,"Svoboda, Pavel (ODS)","blue","ODS",0.809799462476742,0.698620523337243,0.05,1,0.7
5506,"äidlo, Karel (KS»M)","red","KS»M",0.921232168699607,0.780727077782612,0.05,1,0.7
5507,"äincl, Ladislav (»SSD)","orange","»SSD",0.698780235683275,0.919071272557865,0.05,1,0.7
5508,"älajs, V·clav (»SSD)","orange","»SSD",0.742753623188406,0.28638958662697,0.05,1,0.7
5512,"äùastn˝, Boris (ODS)","blue","ODS",0.619185445524085,0.623092017532304,0.05,1,0.7
5513,"Tejc, Jeron˝m (»SSD)","orange","»SSD",0.878643787471573,0.931189522213072,0.05,1,0.7
5516,"⁄lehla, Tom·ö (ODS)","blue","ODS",0.736613603473227,0.663458285381217,0.05,1,0.7
5520,"VilÌmec, Vladislav (ODS)","blue","ODS",0.903452553235477,0.670220859007349,0.05,1,0.7
5552,"Pecina, Martin (»SSD)","orange","»SSD",0.628753412192903,0.41147858481983,0.05,1,0.7
5558,"Schwarzenberg, Karel (TOP 09)","darkviolet","TOP 09",0.423609675418648,0.533064953093756,0.05,1,0.7
5766,"JenÌk, Miroslav (ODS)","blue","ODS",0.937164117403886,0.682445515577019,0.05,1,0.7
5768,"Adam, VojtÏch (KS»M)","red","KS»M",0.650888797023564,0.730668345268428,0.05,1,0.7
5819,"Hus·k, Jan (TOP 09)","darkviolet","TOP 09",0.878462174452253,0.690606359725524,0.05,1,0.7
